'2022-02-16'	604870.876231111	5793101.81361875	74.639	-3.30943236243093
'2022-02-16'	604909.815740139	5793003.61161072	74.686	-3.38730653288985
'2022-02-16'	604935.464081148	5792920.70512169	75.025	-3.34475901256883
'2022-02-16'	604972.123175753	5792833.58193496	75.587	-3.1156609614336
'2022-02-16'	604997.796929816	5792749.5635852	75.875	-3.08587280684242
'2022-02-16'	605040.503828477	5792667.0200966	75.71	-3.19339991418383
