'2021-12-08'	605751.011070415	5793369.81683435	72.744	-1.3251621173813
'2021-12-08'	605811.069958307	5793433.4134946	73.095	-0.925267542140318
'2021-12-08'	605857.794585033	5793482.26020842	73.327	-1.02637881026294
'2021-12-08'	605900.964609586	5793537.70733816	73.797	-1.36662344181514
'2021-12-08'	605947.005220499	5793586.54030324	74.29	-1.12491821338244
'2021-12-08'	606027.808513223	5793637.23246948	74.82	-0.992931029943975
