'2021-12-15'	605716.158403488	5793340.14096121	72.25	-1.36099064925565
'2021-12-15'	605742.866397772	5793208.30257438	73.173	-1.02391580402946
'2021-12-15'	605714.04018355	5793439.12495746	73.032	-1.10776187907413
'2021-12-15'	605702.776827393	5793518.99755405	72.952	-1.48118145959415
'2021-12-15'	605686.501025896	5793609.88982169	73.013	-1.12673146411726
'2021-12-15'	605680.036841545	5793688.75246019	72.695	-1.50102150722159
'2021-12-15'	605658.804749	5793756.17229736	72.836	-1.50123169197286
